"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Cistaceae"	"Coriariaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Myrica"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Tamarix"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
16514	25835	"MD95-2043"	36.14333	-2.62111	117	"AWI"	117	4199	5086	4623	0	0	0	11	0	0	1	0	0	0	0	1	0	0	0	0	7	0	0	1	0	0	2	0	2	0	0	0	0	0	0	13	0	0	0	0	0	3	0	0	1	0	68	5	0	0	0	0	0	0	13	21	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	123	"AWI"	123	4321	5199	4742	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	14	3	0	0	0	0	2	0	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	140	1	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	127	"AWI"	127	4374	5284	4822	0	0	1	6	0	0	6	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	111	3	0	0	0	0	0	0	25	17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	133	"AWI"	133	4464	5429	4941	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	3	0	2	7	0	0	0	0	0	6	0	0	1	0	0	3	0	0	5	0	219	4	0	0	0	0	0	0	21	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	137	"AWI"	137	4545	5481	5022	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	2	1	0	6	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	144	9	0	0	0	0	0	0	27	13	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	143	"AWI"	143	4625	5588	5147	0	0	0	7	0	0	3	0	0	0	0	4	0	0	0	0	11	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	5	0	0	3	0	242	7	0	1	0	0	0	0	20	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
16514	25835	"MD95-2043"	36.14333	-2.62111	147	"AWI"	147	4734	5648	5225	0	0	0	9	0	0	2	0	0	0	0	1	0	0	0	0	3	4	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	124	8	0	0	0	0	0	0	34	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
16514	25835	"MD95-2043"	36.14333	-2.62111	153	"AWI"	153	4851	5720	5355	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	114	8	0	0	0	0	0	0	35	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	157	"AWI"	157	4904	5811	5443	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	1	6	0	3	7	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	173	7	0	0	0	0	0	0	27	19	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	163	"AWI"	163	5171	5873	5553	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	120	4	0	0	0	0	0	0	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	167	"AWI"	167	5296	5928	5632	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	17	0	0	1	0	0	3	0	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	274	1	0	1	0	0	0	0	30	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	173	"AWI"	173	5480	6025	5752	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	1	0	128	2	0	0	0	0	0	0	30	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	177	"AWI"	177	5619	6081	5832	0	0	1	2	0	0	1	2	0	0	0	0	0	0	0	0	12	0	0	1	0	1	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	2	0	0	2	0	127	5	0	0	0	0	0	0	37	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	183	"AWI"	183	5711	6255	5954	0	0	1	4	0	0	0	0	0	0	0	2	0	0	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	2	0	0	0	0	0	0	29	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	187	"AWI"	187	5789	6349	6042	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	16	0	0	0	0	0	4	0	0	4	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	117	7	0	0	0	0	0	0	28	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	193	"AWI"	193	5865	6553	6175	1	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1	4	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	238	3	0	0	0	0	0	0	35	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	197	"AWI"	197	5899	6733	6257	0	0	1	5	0	0	4	0	0	0	0	1	0	0	0	0	6	0	0	1	0	1	3	0	2	5	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	112	5	0	0	0	0	0	0	31	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
16514	25835	"MD95-2043"	36.14333	-2.62111	203	"AWI"	203	6010	6824	6395	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	101	2	0	0	0	0	0	0	24	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	207	"AWI"	207	6061	6904	6489	0	0	1	6	0	0	2	0	0	1	0	1	0	0	0	0	6	0	0	2	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	1	0	77	7	0	0	0	0	0	0	34	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
16514	25835	"MD95-2043"	36.14333	-2.62111	211	"AWI"	211	6129	7004	6576	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	1	0	1	7	0	0	4	0	0	0	0	0	3	0	0	0	0	0	7	0	0	2	0	125	6	0	0	0	0	0	0	24	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	213	"AWI"	213	6192	7026	6620	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	162	3	0	0	0	0	0	0	29	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	219	"AWI"	219	6328	7102	6765	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	9	0	0	0	0	0	8	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	1	0	111	4	0	0	0	0	0	0	28	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
16514	25835	"MD95-2043"	36.14333	-2.62111	223	"AWI"	223	6385	7190	6863	0	0	0	8	0	0	2	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	181	10	0	0	0	0	0	0	32	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	227	"AWI"	227	6583	7227	6944	0	1	1	6	0	0	2	1	0	0	0	2	0	0	0	0	7	0	0	1	0	0	8	0	0	2	0	0	0	0	0	3	0	0	0	0	2	6	0	0	0	0	132	3	0	0	0	0	0	0	29	27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	233	"AWI"	233	6820	7298	7074	0	0	0	6	0	0	5	0	0	0	0	2	0	0	0	0	6	0	0	0	0	1	4	0	4	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	1	0	166	3	0	0	0	0	0	0	18	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
16514	25835	"MD95-2043"	36.14333	-2.62111	237	"AWI"	237	6921	7380	7168	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	11	0	0	1	0	0	5	0	0	5	0	0	0	0	0	1	0	0	0	0	0	2	0	1	2	0	242	7	0	0	0	0	0	0	43	15	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	243	"AWI"	243	7060	7614	7324	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	13	0	0	1	0	1	7	0	3	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	1	0	227	1	0	0	0	0	0	0	24	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	247	"AWI"	247	7108	7868	7420	0	0	2	4	0	0	1	0	0	2	0	0	0	0	0	0	13	0	0	1	0	0	3	0	0	3	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	243	2	0	0	0	0	0	0	45	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	251	"AWI"	251	7183	8053	7525	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	0	0	0	297	4	0	0	0	0	0	0	38	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	257	"AWI"	257	7291	8226	7716	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	11	0	0	2	0	0	3	0	0	2	0	0	0	0	0	3	0	0	0	0	1	3	0	0	1	0	282	3	0	0	0	0	0	0	46	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	263	"AWI"	263	7382	8530	7887	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	1	0	0	187	5	0	0	0	0	0	0	28	24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	267	"AWI"	267	7517	8576	8009	0	0	0	4	0	0	1	0	0	0	0	4	0	0	0	0	12	0	0	0	0	1	5	0	0	5	0	0	1	0	0	5	0	0	0	0	0	1	0	0	1	0	267	0	0	0	0	0	0	0	37	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
16514	25835	"MD95-2043"	36.14333	-2.62111	273	"AWI"	273	7623	8708	8197	1	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	6	0	0	0	0	2	5	0	3	0	0	0	1	0	0	10	0	0	0	0	0	2	0	0	1	0	82	4	0	0	0	0	0	0	27	23	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	277	"AWI"	277	7741	8809	8310	0	0	2	8	0	0	1	0	0	0	0	2	0	0	0	0	6	0	0	0	0	1	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	256	3	0	0	0	0	0	0	31	31	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	283	"AWI"	283	8035	8878	8488	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	1	0	129	6	0	0	0	0	0	0	37	23	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
16514	25835	"MD95-2043"	36.14333	-2.62111	289	"AWI"	289	8199	9009	8680	1	0	3	3	0	0	1	0	0	0	0	1	0	1	0	0	13	0	0	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	231	2	0	0	0	0	0	0	38	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	293	"AWI"	293	8431	9049	8772	0	0	0	6	0	0	1	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	1	0	121	6	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	297	"AWI"	297	8595	9112	8879	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	260	2	0	0	0	0	0	0	22	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	303	"AWI"	303	8719	9302	9019	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	164	10	0	0	0	0	0	0	23	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	307	"AWI"	307	8780	9361	9082	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	24	0	0	0	0	1	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	610	1	0	0	0	0	0	0	45	35	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	311	"AWI"	311	8826	9456	9145	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	174	3	0	0	0	0	0	0	46	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	317	"AWI"	317	8911	9594	9239	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	252	0	0	0	0	0	0	0	31	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	321	"AWI"	321	8987	9644	9308	0	0	0	4	0	0	2	1	0	0	0	1	0	0	0	0	6	0	0	1	0	0	8	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	156	6	0	0	0	0	0	0	35	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	327	"AWI"	327	9062	9756	9408	0	0	0	4	0	0	2	0	0	0	0	2	0	0	0	0	7	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	183	1	0	0	0	0	0	0	25	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	331	"AWI"	331	9161	9803	9472	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	227	2	0	0	0	0	0	0	34	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
