"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Betulaceae"	"Brassicaceae"	"Caprifoliaceae"	"Carya"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Salix"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
484	496	"Coghill Lake"	53.9	-66.76667	700	"AWI"	700	3669	4331	3980	3.3175355450237	0	27.9620853080569	0	1.4218009478673	0	30.3317535545024	13.2701421800948	0	0	0	0	0	2.8436018957346	0.4739336492891	0	0	3.7914691943128	12.7962085308057	0	0.947867298578199	0.947867298578199	0	0.4739336492891	0	0	0.947867298578199	0	0	0	0	0	0	0	0	0.4739336492891
484	496	"Coghill Lake"	53.9	-66.76667	712	"AWI"	712	3999	4634	4332	4.72972972972973	0	0	0	1.35135135135135	0	45.2702702702703	20.9459459459459	0	0	0	0	0	2.02702702702703	0	0	0	9.45945945945946	13.5135135135135	0	2.02702702702703	0	0	0	0	0	0	0	0	0	0	0.675675675675676	0	0	0	0
484	496	"Coghill Lake"	53.9	-66.76667	720	"AWI"	720	4258	4800	4565	3.58974358974359	0	24.1025641025641	0	0	0	34.3589743589744	11.2820512820513	0	0	0	0	0	1.53846153846154	0	0	0	6.15384615384615	12.3076923076923	0	0	0	0	3.07692307692308	0	2.05128205128205	0.512820512820513	0.512820512820513	0	0	0	0.512820512820513	0	0	0	0
484	496	"Coghill Lake"	53.9	-66.76667	725	"AWI"	725	4473	4925	4719	2.5	0	0	0	0	0	49.1666666666667	15	0	0	0	0	1.66666666666667	2.5	0	0	0	12.5	13.3333333333333	0	1.66666666666667	0	0	0	0	0	0.833333333333333	0.833333333333333	0	0	0	0	0	0	0	0
484	496	"Coghill Lake"	53.9	-66.76667	730	"AWI"	730	4604	5350	4912	2.28136882129278	0	19.0114068441065	0	0.380228136882129	0	44.106463878327	14.0684410646388	0	0	0	0	0	1.14068441064639	0	0	0	8.74524714828897	6.08365019011407	0	0.380228136882129	0.380228136882129	0	0.760456273764259	0	1.90114068441065	0.380228136882129	0	0	0	0	0.380228136882129	0	0	0	0
484	496	"Coghill Lake"	53.9	-66.76667	735	"AWI"	735	4749	5598	5127	2.87081339712919	0	22.488038277512	0	0.956937799043062	0	48.3253588516746	10.5263157894737	0	0.956937799043062	0	0	0.478468899521531	1.43540669856459	0	0	0	1.43540669856459	6.2200956937799	0	0	0.478468899521531	0	0	0	0	1.43540669856459	0.478468899521531	0.478468899521531	0	0	1.43540669856459	0	0	0	0
484	496	"Coghill Lake"	53.9	-66.76667	740	"AWI"	740	4933	5818	5359	3.55329949238579	0	0	0	0.50761421319797	0	56.3451776649746	23.3502538071066	0	0	0	0	0	2.03045685279188	0	0	0	7.61421319796954	5.58375634517767	0	1.01522842639594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
484	496	"Coghill Lake"	53.9	-66.76667	744	"AWI"	744	5091	5942	5542	3.2934131736527	0	17.0658682634731	0.29940119760479	0	0	49.7005988023952	15.2694610778443	0	0.29940119760479	0	0	1.19760479041916	0.898203592814371	0	0	0	5.08982035928144	3.2934131736527	0	0.29940119760479	0.898203592814371	0	0.598802395209581	0	1.79640718562874	0	0	0	0	0	0	0	0	0	0
484	496	"Coghill Lake"	53.9	-66.76667	748	"AWI"	748	5297	6080	5720	2.09059233449477	0	19.8606271777003	0.348432055749129	0.348432055749129	0	43.5540069686411	20.2090592334495	0	0	0	0	0.348432055749129	0.696864111498258	0.348432055749129	0	0	5.57491289198606	2.4390243902439	0	1.04529616724739	0	0	1.04529616724739	0	2.09059233449477	0	0	0	0	0	0	0	0	0	0
484	496	"Coghill Lake"	53.9	-66.76667	754	"AWI"	754	5628	6262	5983	0.348432055749129	0	30.3135888501742	0.174216027874564	0.174216027874564	0	44.9477351916376	10.9756097560976	0	0	0.174216027874564	0	0	0.871080139372822	0	0	0	6.96864111498258	1.39372822299652	0	1.74216027874564	0.174216027874564	0	0.174216027874564	0	1.04529616724739	0	0.174216027874564	0	0	0	0	0	0.174216027874564	0	0.174216027874564
484	496	"Coghill Lake"	53.9	-66.76667	758	"AWI"	758	5910	6375	6152	0.29585798816568	0	0	0	0	0	79.8816568047337	5.91715976331361	0	0.29585798816568	0	0	0	1.18343195266272	0	0	0	7.98816568047337	2.66272189349112	0	0.887573964497041	0	0	0	0	0	0.29585798816568	0.591715976331361	0	0	0	0	0	0	0	0
484	496	"Coghill Lake"	53.9	-66.76667	761	"AWI"	761	6017	6518	6273	0.427350427350427	0	47.6495726495726	0	0	0	34.8290598290598	7.90598290598291	0	0	0	0	0.213675213675214	0.641025641025641	0	0	0	4.05982905982906	1.70940170940171	0	0.854700854700855	0	0	0.213675213675214	0	0	0.213675213675214	0.641025641025641	0	0	0	0.427350427350427	0	0	0	0.213675213675214
484	496	"Coghill Lake"	53.9	-66.76667	768	"AWI"	768	6229	6866	6546	1.43540669856459	0	0	0	0.478468899521531	0	50.7177033492823	12.9186602870813	0	0	0	0	0	1.43540669856459	0	0	0	11.9617224880383	9.56937799043062	0	0.478468899521531	0	0	0	0	8.13397129186603	0.478468899521531	0.956937799043062	0	0	0	0.956937799043062	0	0	0.478468899521531	0
484	496	"Coghill Lake"	53.9	-66.76667	779	"AWI"	779	6696	7225	6976	0.175131348511384	0	59.369527145359	0.175131348511384	0.175131348511384	0	18.739054290718	5.25394045534151	0	0.175131348511384	0	0	0	1.0507880910683	0.175131348511384	0	0	8.75656742556918	5.60420315236427	0	0.350262697022767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
484	496	"Coghill Lake"	53.9	-66.76667	789	"AWI"	789	6945	7594	7265	0.740740740740741	0	0	0	0.740740740740741	0	31.1111111111111	17.7777777777778	0	1.48148148148148	0	0	0.740740740740741	2.22222222222222	0	0	0	33.3333333333333	4.44444444444444	0	0	0	0	1.48148148148148	0	0	1.48148148148148	0	0	0.740740740740741	0	2.96296296296296	0	0	0	0.740740740740741
