"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Fagus"	"Fraxinus"	"Juglans"	"Morus"	"Nyssa"	"Ostrya.Carpinus"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Tilia"	"Ulmus"
1081	1114	"Howes Prairie Marsh"	41.65	-87.07222	14	"AWI"	14	584	1360	926	1.27118644067797	1.27118644067797	0.847457627118644	0	11.0169491525424	2.11864406779661	1.27118644067797	0	0.423728813559322	2.11864406779661	0	0	0	53.8135593220339	0	8.05084745762712	2.11864406779661	13.5593220338983	0.847457627118644	1.27118644067797
1081	1114	"Howes Prairie Marsh"	41.65	-87.07222	16	"AWI"	16	800	1812	1243	0	0	0.735294117647059	0.735294117647059	8.08823529411765	0	4.41176470588235	0	0	0	0	0	0	47.0588235294118	0	8.82352941176471	1.47058823529412	26.4705882352941	1.47058823529412	0.735294117647059
1081	1114	"Howes Prairie Marsh"	41.65	-87.07222	18	"AWI"	18	1048	2236	1602	0.50251256281407	0	0	0	2.01005025125628	0.50251256281407	1.00502512562814	0	0	0	0	0	0	85.929648241206	0	1.50753768844221	3.01507537688442	4.52261306532663	0.50251256281407	0.50251256281407
1081	1114	"Howes Prairie Marsh"	41.65	-87.07222	20	"AWI"	20	1368	2555	2007	0	0.65359477124183	0	0	6.5359477124183	0	2.61437908496732	0.65359477124183	0	0	0	0	0	77.124183006536	0	7.18954248366013	0	4.57516339869281	0	0.65359477124183
1081	1114	"Howes Prairie Marsh"	41.65	-87.07222	22	"AWI"	22	1776	2951	2366	0.4739336492891	0	0	0	0	0	0.947867298578199	0	4.2654028436019	0	0	0	0	86.2559241706161	0	1.4218009478673	4.2654028436019	2.3696682464455	0	0
1081	1114	"Howes Prairie Marsh"	41.65	-87.07222	24	"AWI"	24	2099	3340	2703	0	0	0.641025641025641	1.28205128205128	3.84615384615385	1.28205128205128	3.2051282051282	0	0	0.641025641025641	0	0	0	74.3589743589744	0	5.12820512820513	1.92307692307692	6.41025641025641	1.28205128205128	0
1081	1114	"Howes Prairie Marsh"	41.65	-87.07222	26	"AWI"	26	2387	3706	3039	2.54237288135593	0	0.423728813559322	0	3.38983050847458	1.27118644067797	1.69491525423729	0	0.423728813559322	0	0	0	0	84.3220338983051	0	1.69491525423729	1.27118644067797	2.96610169491525	0	0
1081	1114	"Howes Prairie Marsh"	41.65	-87.07222	28	"AWI"	28	2672	4003	3379	0	0	0	0.689655172413793	2.06896551724138	0	0.689655172413793	0	0	0	0	0	0	78.6206896551724	0	4.82758620689655	0	13.1034482758621	0	0
1081	1114	"Howes Prairie Marsh"	41.65	-87.07222	30	"AWI"	30	2968	4244	3707	1	0	1	0	0	0	0	0	0	2	0	0	0	90	0	0	0	6	0	0
1081	1114	"Howes Prairie Marsh"	41.65	-87.07222	32	"AWI"	32	3430	4445	4049	2.77777777777778	0	0	0	0	0	1.38888888888889	0	0	0	0	0	0	81.9444444444444	0	2.77777777777778	2.77777777777778	6.94444444444444	0	1.38888888888889
